avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,l2_regulizer,dropout_rate,optimizer,num_layers
0.898223614692688,0.005708029424533374,0.26974579095840456,512.0,0.0001,0.30000000000000004,adam,0
0.814629065990448,0.013440283951156663,0.5092765033245087,512.0,0.0001,0.30000000000000004,sgd,0
0.9030302882194519,0.0026763241530999007,0.26360267400741577,512.0,0.0001,0.4,adam,0
0.8041797399520874,0.014801181125537811,0.5139909625053406,512.0,0.0001,0.4,sgd,0
0.9001044869422913,0.006078577679183412,0.2650223672389984,512.0,0.0001,0.5,adam,0
0.8045977115631103,0.019108266570580904,0.5150431752204895,512.0,0.0001,0.5,sgd,0
0.8986415863037109,0.00462609800842861,0.263360857963562,512.0,0.0001,0.6,adam,0
0.8100313544273376,0.014575205884859893,0.5098344683647156,512.0,0.0001,0.6,sgd,0
0.898641574382782,0.007476925137312056,0.2653741866350174,512.0,1e-05,0.1,adam,0
0.8135841131210327,0.014275471023970678,0.5052090227603913,512.0,1e-05,0.1,sgd,0
0.9032392859458923,0.005592102644182462,0.2616893589496613,512.0,1e-05,0.2,adam,0
0.8029258012771606,0.012321346068818842,0.5172065854072571,512.0,1e-05,0.2,sgd,0
0.9007314443588257,0.004482246175348778,0.26854737401008605,512.0,1e-05,0.30000000000000004,adam,0
0.8106582999229431,0.009261657237532667,0.5118363738059998,512.0,1e-05,0.30000000000000004,sgd,0
0.8998955011367797,0.003127813131691645,0.2674774467945099,512.0,1e-05,0.4,adam,0
0.8181818127632141,0.010301994235757709,0.5086701393127442,512.0,1e-05,0.4,sgd,0
0.9013584017753601,0.006078577679183412,0.2621437400579453,512.0,1e-05,0.5,adam,0
0.810658311843872,0.011680833687729686,0.5094821691513062,512.0,1e-05,0.5,sgd,0
0.9024033308029175,0.0053932916256138426,0.2623010963201523,512.0,1e-05,0.6,adam,0
0.8121212005615235,0.011300731322500585,0.5108222126960754,512.0,1e-05,0.6,sgd,0
0.9013584136962891,0.006006316628932744,0.2634535372257233,512.0,1e-06,0.1,adam,0
0.8077324986457824,0.013543873217948768,0.5085451602935791,512.0,1e-06,0.1,sgd,0
0.9017763733863831,0.004019922232450966,0.26231549084186556,512.0,1e-06,0.2,adam,0
0.8102403521537781,0.020062687620528392,0.5109227299690247,512.0,1e-06,0.2,sgd,0
0.9007314443588257,0.0023828047963873134,0.26378326416015624,512.0,1e-06,0.30000000000000004,adam,0
0.8075235247611999,0.016017137176339017,0.5109565258026123,512.0,1e-06,0.30000000000000004,sgd,0
0.9003134727478027,0.005059010694443531,0.2653198838233948,512.0,1e-06,0.4,adam,0
0.811076283454895,0.004874363114397242,0.5119887590408325,512.0,1e-06,0.4,sgd,0
0.8980146288871765,0.004413511055809742,0.2640098661184311,512.0,1e-06,0.5,adam,0
0.8148380398750306,0.012804574297752723,0.5078640520572663,512.0,1e-06,0.5,sgd,0
0.9009404301643371,0.002231357799009811,0.26536048054695127,512.0,1e-06,0.6,adam,0
0.8089864134788514,0.009378829445000417,0.5084271371364594,512.0,1e-06,0.6,sgd,0
