avg_acc_fold,std_acc_fold,avg_loss_fold,num_units_in_layer1,l2_regulizer,dropout_rate,optimizer,num_layers
0.9458919167518616,0.006651361259170859,0.1779606372117996,512.0,0.0001,0.2,adam,0
0.9223392724990844,0.010140814033677881,0.34986937046051025,512.0,0.0001,0.2,sgd,0
0.9484598278999329,0.002031767057313672,0.18023373186588287,512.0,0.0001,0.30000000000000004,adam,0
0.9263025283813476,0.010305889722154595,0.3495950162410736,512.0,0.0001,0.30000000000000004,sgd,0
0.9496258854866028,0.0026165566097461276,0.18065447807312013,512.0,0.0001,0.4,adam,0
0.9263017058372498,0.008198935780836802,0.3418682098388672,512.0,0.0001,0.4,sgd,0
0.9493919491767884,0.004886418418551253,0.178722807765007,512.0,0.0001,0.5,adam,0
0.9242062449455262,0.0072687226611151895,0.34017174243927,512.0,0.0001,0.5,sgd,0
0.9465939283370972,0.004641599445898838,0.18309470713138581,512.0,0.0001,0.6,adam,0
0.9286348819732666,0.011802543638044232,0.34500735998153687,512.0,0.0001,0.6,sgd,0
0.9456609845161438,0.00302903177406651,0.18378799557685851,512.0,1e-05,0.1,adam,0
0.9235061287879944,0.00766000201156761,0.35235038995742796,512.0,1e-05,0.1,sgd,0
0.9468262195587158,0.006126001509265081,0.18054450750350953,512.0,1e-05,0.2,adam,0
0.9258387684822083,0.011101951035390835,0.3487298905849457,512.0,1e-05,0.2,sgd,0
0.9461255550384522,0.006083353603661012,0.17950481474399566,512.0,1e-05,0.30000000000000004,adam,0
0.9246724486351013,0.013452665778890252,0.35221329927444456,512.0,1e-05,0.30000000000000004,sgd,0
0.9479928016662598,0.0033718144463147867,0.1797655463218689,512.0,1e-05,0.4,adam,0
0.9281700372695922,0.010660056118907248,0.33401543498039243,512.0,1e-05,0.4,sgd,0
0.946127462387085,0.0027251311410150386,0.18172141015529633,512.0,1e-05,0.5,adam,0
0.9307338714599609,0.010148202503384073,0.3317820966243744,512.0,1e-05,0.5,sgd,0
0.9463605642318725,0.00412299303573761,0.18163076639175416,512.0,1e-05,0.6,adam,0
0.9246713638305664,0.00876083836748621,0.3422901153564453,512.0,1e-05,0.6,sgd,0
0.9479930758476257,0.004595939885073192,0.1779088258743286,512.0,1e-06,0.1,adam,0
0.9242065191268921,0.009587727824850935,0.34410333037376406,512.0,1e-06,0.1,sgd,0
0.9498581528663635,0.0037136887319262606,0.17506238222122192,512.0,1e-06,0.2,adam,0
0.9218747019767761,0.005059449214829901,0.3456500947475433,512.0,1e-06,0.2,sgd,0
0.9472945928573608,0.002382675396705923,0.18012198209762573,512.0,1e-06,0.30000000000000004,adam,0
0.9244398832321167,0.01097085084513612,0.33784868717193606,512.0,1e-06,0.30000000000000004,sgd,0
0.9489243865013123,0.006167516742850489,0.17601315677165985,512.0,1e-06,0.4,adam,0
0.9281705737113952,0.008934133989971503,0.3329789638519287,512.0,1e-06,0.4,sgd,0
0.9454273462295533,0.005746650704802113,0.1779137521982193,512.0,1e-06,0.5,adam,0
0.9260710597038269,0.011610400356920656,0.34116520881652834,512.0,1e-06,0.5,sgd,0
0.9489252209663391,0.005507149277129134,0.17645865976810454,512.0,1e-06,0.6,adam,0
0.9230377435684204,0.009355895421070883,0.3464160323143005,512.0,1e-06,0.6,sgd,0
